3562,Ｎｏ．１,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3625,テックファームホールディングス,JASDAQｸﾞﾛｰｽ,サービス業
3633,ＧＭＯペパボ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3641,パピレス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3670,協立情報通信,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3677,システム情報,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3710,ジョルダン,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3711,創通,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3719,ジェクシード,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3733,ソフトウェア・サービス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3754,エキサイト,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3758,アエリア,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3760,ケイブ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3766,システムズ・デザイン,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3776,ブロードバンドタワー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3777,ジオネクスト,JASDAQｸﾞﾛｰｽ,サービス業
3779,ジェイ・エスコムホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3791,ＩＧポート,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3798,ＵＬＳグループ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3800,ユニリタ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3803,イメージ情報開発,JASDAQｸﾞﾛｰｽ,サービス業
3804,システム　ディ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3807,フィスコ,JASDAQｸﾞﾛｰｽ,サービス業
3814,アルファクス・フード・システム,JASDAQｸﾞﾛｰｽ,サービス業
3816,大和コンピューター,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3836,アバント,JASDAQｸﾞﾛｰｽ,サービス業
3839,ＯＤＫソリューションズ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3841,ジーダット,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3842,ネクストジェン,JASDAQｸﾞﾛｰｽ,サービス業
3845,アイフリークモバイル,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3847,パシフィックシステム,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3848,データ・アプリケーション,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3851,日本一ソフトウェア,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3854,アイル,JASDAQｸﾞﾛｰｽ,サービス業
3857,ラック,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3858,ユビキタス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3891,ニッポン高度紙工業,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,パルプ・紙
3892,岡山製紙,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,パルプ・紙
3895,ハビックス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,パルプ・紙
3901,マークラインズ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3910,エムケイシステム,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3933,チエル,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3940,ノムラシステムコーポレーション,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3948,光ビジネスフォーム,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,その他製造業
3953,大村紙業,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,パルプ・紙
3954,昭和パックス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,パルプ・紙
3956,国際チャート,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,パルプ・紙
3965,キャピタル・アセット・プランニング,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3968,セグエグループ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3974,ティビィシィ・スキヤツト,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3988,ＳＹＳホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4080,田中化学研究所,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,化学工業
4234,サンエー化研,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,化学工業
4235,第一化成,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,化学工業
4237,フジプレアム,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,化学工業
4239,ポラテクノ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,化学工業
4240,クラスターテクノロジー,JASDAQｸﾞﾛｰｽ,化学工業
4241,アテクト,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,化学工業
4242,タカギセイコー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,化学工業
4243,ニックス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,化学工業
4274,細谷火工,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,化学工業
4287,ジャストプランニング,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4288,アズジェント,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4293,セプテーニ・ホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4298,プロトコーポレーション,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4304,Ｅストアー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4316,ビーマップ,JASDAQｸﾞﾛｰｽ,サービス業
4317,レイ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4327,日本エス・エイチ・エル,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4334,ユークス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4335,アイ・ピー・エス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4336,クリエアナブキ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4347,ブロードメディア,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4348,インフォコム,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4351,山田債権回収管理総合事務所,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,その他金融
4355,ロングライフホールディング,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4356,応用技術,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
4365,松本油脂製薬,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,化学工業
4369,トリケミカル研究所,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,化学工業
4556,カイノス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,医薬品
4557,医学生物学研究所,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,医薬品
4558,中京医薬品,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,医薬品
4570,免疫生物研究所,JASDAQｸﾞﾛｰｽ,医薬品
4572,カルナバイオサイエンス,JASDAQｸﾞﾛｰｽ,医薬品
